filename,program,branch_pattern,cache_pattern,size_tier,predictor_stress_type,expected_dominant_miss_type,backend,compiler,arch,SIZE,N,SEED,warmup_iterations,taken,nottaken,sink,validation,reps,roi_elapsed_seconds_mean,roi_elapsed_seconds_median,roi_elapsed_seconds_stddev,perf_available,instructions_total,cycles_total,branches_total,branch_misses_total,cache_references_total,cache_misses_total,task_clock_ms,context_switches,cpu_migrations,page_faults,time_elapsed,observed_ipc,observed_cpi,observed_branch_miss_rate,observed_cache_miss_rate,observed_branch_density,observed_cache_refs_per_instruction,branches_to_N_ratio,plausible,instruction_count_source
001_b01_always_taken__c01_sequential_unit_stride.spike.txt,001_b01_always_taken__c01_sequential_unit_stride.c,always_taken,sequential_unit_stride,small_L1,static/trivial,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,20000,0,42770932402208,PASS,1,0.000260004,0.000260004,0.0,0,1527435,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
002_b01_always_taken__c02_sequential_wraparound_large.spike.txt,002_b01_always_taken__c02_sequential_wraparound_large.c,always_taken,sequential_wraparound_large,medium_L2,static/trivial,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,20000,0,42770932402208,PASS,1,0.000260004,0.000260004,0.0,0,1527687,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
003_b01_always_taken__c03_fixed_stride_small.spike.txt,003_b01_always_taken__c03_fixed_stride_small.c,always_taken,fixed_stride_small,large_L3,static/trivial,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,20000,0,43187102696976,PASS,1,0.000260006,0.000260006,0.0,0,1538609,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
004_b01_always_taken__c04_fixed_stride_large.spike.txt,004_b01_always_taken__c04_fixed_stride_large.c,always_taken,fixed_stride_large,xlarge_DRAM,static/trivial,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,20000,0,41614083534320,PASS,1,0.000260006,0.000260006,0.0,0,1538673,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
005_b01_always_taken__c05_random_small_working_set.spike.txt,005_b01_always_taken__c05_random_small_working_set.c,always_taken,random_small_working_set,small_L1,static/trivial,temporal reuse (capacity-sensitive),spike,16.1.0,riscv64,4096,20000,2654435769,2000,20000,0,42752798987072,PASS,1,0.000300007,0.000300007,0.0,0,1626703,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
006_b01_always_taken__c06_random_full_working_set.spike.txt,006_b01_always_taken__c06_random_full_working_set.c,always_taken,random_full_working_set,medium_L2,static/trivial,capacity (uniform random),spike,16.1.0,riscv64,4096,20000,2654435769,2000,20000,0,42699708083936,PASS,1,0.000300007,0.000300007,0.0,0,1626505,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
007_b01_always_taken__c07_matrix_row_major.spike.txt,007_b01_always_taken__c07_matrix_row_major.c,always_taken,matrix_row_major,large_L3,static/trivial,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,20000,0,42770932402208,PASS,1,0.000340004,0.000340004,0.0,0,1715883,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
008_b01_always_taken__c08_matrix_col_major.spike.txt,008_b01_always_taken__c08_matrix_col_major.c,always_taken,matrix_col_major,xlarge_DRAM,static/trivial,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,20000,0,42717723577872,PASS,1,0.000340004,0.000340004,0.0,0,1715947,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
009_b01_always_taken__c09_matrix_tiled_blocked.spike.txt,009_b01_always_taken__c09_matrix_tiled_blocked.c,always_taken,matrix_tiled_blocked,small_L1,static/trivial,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,20000,0,42792241457440,PASS,1,0.000600005,0.000600005,0.0,0,2287355,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
010_b01_always_taken__c10_pointer_chase_linked_list.spike.txt,010_b01_always_taken__c10_pointer_chase_linked_list.c,always_taken,pointer_chase_linked_list,medium_L2,static/trivial,"compulsory+latency-bound (dependent loads, no prefetch)",spike,16.1.0,riscv64,4096,20000,2654435769,2000,20000,0,42810461332844,PASS,1,0.000300003,0.000300003,0.0,0,1774385,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
011_b02_always_not_taken__c01_sequential_unit_stride.spike.txt,011_b02_always_not_taken__c01_sequential_unit_stride.c,always_not_taken,sequential_unit_stride,medium_L2,static/trivial,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,0,20000,18446722688243355512,PASS,1,0.000240004,0.000240004,0.0,0,1483887,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
012_b02_always_not_taken__c02_sequential_wraparound_large.spike.txt,012_b02_always_not_taken__c02_sequential_wraparound_large.c,always_not_taken,sequential_wraparound_large,large_L3,static/trivial,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,0,20000,18446722688243355512,PASS,1,0.000240004,0.000240004,0.0,0,1484035,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
013_b02_always_not_taken__c03_fixed_stride_small.spike.txt,013_b02_always_not_taken__c03_fixed_stride_small.c,always_not_taken,fixed_stride_small,xlarge_DRAM,static/trivial,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,0,20000,18446722480158208032,PASS,1,0.000240006,0.000240006,0.0,0,1495717,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
014_b02_always_not_taken__c04_fixed_stride_large.spike.txt,014_b02_always_not_taken__c04_fixed_stride_large.c,always_not_taken,fixed_stride_large,small_L1,static/trivial,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,0,20000,18446723266667789456,PASS,1,0.000240006,0.000240006,0.0,0,1495653,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
015_b02_always_not_taken__c05_random_small_working_set.spike.txt,015_b02_always_not_taken__c05_random_small_working_set.c,always_not_taken,random_small_working_set,medium_L2,static/trivial,temporal reuse (capacity-sensitive),spike,16.1.0,riscv64,4096,20000,2654435769,2000,0,20000,18446722697310063080,PASS,1,0.000280007,0.000280007,0.0,0,1583911,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
016_b02_always_not_taken__c06_random_full_working_set.spike.txt,016_b02_always_not_taken__c06_random_full_working_set.c,always_not_taken,random_full_working_set,large_L3,static/trivial,capacity (uniform random),spike,16.1.0,riscv64,4096,20000,2654435769,2000,0,20000,18446722723855514648,PASS,1,0.000280007,0.000280007,0.0,0,1583729,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
017_b02_always_not_taken__c07_matrix_row_major.spike.txt,017_b02_always_not_taken__c07_matrix_row_major.c,always_not_taken,matrix_row_major,xlarge_DRAM,static/trivial,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,0,20000,18446722688243355512,PASS,1,0.000320004,0.000320004,0.0,0,1671887,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
018_b02_always_not_taken__c08_matrix_col_major.spike.txt,018_b02_always_not_taken__c08_matrix_col_major.c,always_not_taken,matrix_col_major,small_L1,static/trivial,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,0,20000,18446722714847767696,PASS,1,0.000320004,0.000320004,0.0,0,1671823,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
019_b02_always_not_taken__c09_matrix_tiled_blocked.spike.txt,019_b02_always_not_taken__c09_matrix_tiled_blocked.c,always_not_taken,matrix_tiled_blocked,medium_L2,static/trivial,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,0,20000,18446722677588827896,PASS,1,0.000580005,0.000580005,0.0,0,2243711,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
020_b02_always_not_taken__c10_pointer_chase_linked_list.spike.txt,020_b02_always_not_taken__c10_pointer_chase_linked_list.c,always_not_taken,pointer_chase_linked_list,large_L3,static/trivial,"compulsory+latency-bound (dependent loads, no prefetch)",spike,16.1.0,riscv64,4096,20000,2654435769,2000,0,20000,18446722668478890186,PASS,1,0.000280003,0.000280003,0.0,0,1730465,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
021_b03_alternating__c01_sequential_unit_stride.spike.txt,021_b03_alternating__c01_sequential_unit_stride.c,alternating,sequential_unit_stride,large_L3,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10508390679096,PASS,1,0.000330009,0.000330009,0.0,0,1679165,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
022_b03_alternating__c02_sequential_wraparound_large.spike.txt,022_b03_alternating__c02_sequential_wraparound_large.c,alternating,sequential_wraparound_large,xlarge_DRAM,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10508390679096,PASS,1,0.000330009,0.000330009,0.0,0,1679467,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
023_b03_alternating__c03_fixed_stride_small.spike.txt,023_b03_alternating__c03_fixed_stride_small.c,alternating,fixed_stride_small,small_L1,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10017495868216,PASS,1,0.000370011,0.000370011,0.0,0,1777493,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
024_b03_alternating__c04_fixed_stride_large.spike.txt,024_b03_alternating__c04_fixed_stride_large.c,alternating,fixed_stride_large,medium_L2,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,9850000672320,PASS,1,0.000370011,0.000370011,0.0,0,1777465,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
025_b03_alternating__c05_random_small_working_set.spike.txt,025_b03_alternating__c05_random_small_working_set.c,alternating,random_small_working_set,large_L3,static/periodic,temporal reuse (capacity-sensitive),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10849828803696,PASS,1,0.000350012,0.000350012,0.0,0,1733469,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
026_b03_alternating__c06_random_full_working_set.spike.txt,026_b03_alternating__c06_random_full_working_set.c,alternating,random_full_working_set,xlarge_DRAM,static/periodic,capacity (uniform random),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10499303597256,PASS,1,0.000350012,0.000350012,0.0,0,1733315,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
027_b03_alternating__c07_matrix_row_major.spike.txt,027_b03_alternating__c07_matrix_row_major.c,alternating,matrix_row_major,small_L1,static/periodic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10508390679096,PASS,1,0.000410009,0.000410009,0.0,0,1874684,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
028_b03_alternating__c08_matrix_col_major.spike.txt,028_b03_alternating__c08_matrix_col_major.c,alternating,matrix_col_major,medium_L2,static/periodic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10418212859472,PASS,1,0.000410009,0.000410009,0.0,0,1874704,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
029_b03_alternating__c09_matrix_tiled_blocked.spike.txt,029_b03_alternating__c09_matrix_tiled_blocked.c,alternating,matrix_tiled_blocked,large_L3,static/periodic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10516003459832,PASS,1,0.000630009,0.000630009,0.0,0,2358618,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
030_b03_alternating__c10_pointer_chase_linked_list.spike.txt,030_b03_alternating__c10_pointer_chase_linked_list.c,alternating,pointer_chase_linked_list,xlarge_DRAM,static/periodic,"compulsory+latency-bound (dependent loads, no prefetch)",spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10711446212386,PASS,1,0.000340006,0.000340006,0.0,0,1867212,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
031_b04_periodic3__c01_sequential_unit_stride.spike.txt,031_b04_periodic3__c01_sequential_unit_stride.c,periodic3,sequential_unit_stride,xlarge_DRAM,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,13333,6667,21394483536581,PASS,1,0.000320011,0.000320011,0.0,0,1663167,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
032_b04_periodic3__c02_sequential_wraparound_large.spike.txt,032_b04_periodic3__c02_sequential_wraparound_large.c,periodic3,sequential_wraparound_large,small_L1,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,13333,6667,21394483536581,PASS,1,0.000320011,0.000320011,0.0,0,1663277,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
033_b04_periodic3__c03_fixed_stride_small.spike.txt,033_b04_periodic3__c03_fixed_stride_small.c,periodic3,fixed_stride_small,medium_L2,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,13333,6667,21596636869275,PASS,1,0.000340013,0.000340013,0.0,0,1710813,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
034_b04_periodic3__c04_fixed_stride_large.spike.txt,034_b04_periodic3__c04_fixed_stride_large.c,periodic3,fixed_stride_large,large_L3,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,13333,6667,20811805382696,PASS,1,0.000340013,0.000340013,0.0,0,1710793,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
035_b04_periodic3__c05_random_small_working_set.spike.txt,035_b04_periodic3__c05_random_small_working_set.c,periodic3,random_small_working_set,xlarge_DRAM,static/periodic,temporal reuse (capacity-sensitive),spike,16.1.0,riscv64,4096,20000,2654435769,2000,13333,6667,21232368316649,PASS,1,0.000360015,0.000360015,0.0,0,1755849,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
036_b04_periodic3__c06_random_full_working_set.spike.txt,036_b04_periodic3__c06_random_full_working_set.c,periodic3,random_full_working_set,small_L1,static/periodic,capacity (uniform random),spike,16.1.0,riscv64,4096,20000,2654435769,2000,13333,6667,21482511591565,PASS,1,0.000360015,0.000360015,0.0,0,1755569,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
037_b04_periodic3__c07_matrix_row_major.spike.txt,037_b04_periodic3__c07_matrix_row_major.c,periodic3,matrix_row_major,medium_L2,static/periodic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,13333,6667,21394483536581,PASS,1,0.000400011,0.000400011,0.0,0,1843293,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
038_b04_periodic3__c08_matrix_col_major.spike.txt,038_b04_periodic3__c08_matrix_col_major.c,periodic3,matrix_col_major,large_L3,static/periodic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,13333,6667,21376337590543,PASS,1,0.000400011,0.000400011,0.0,0,1843273,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
039_b04_periodic3__c09_matrix_tiled_blocked.spike.txt,039_b04_periodic3__c09_matrix_tiled_blocked.c,periodic3,matrix_tiled_blocked,xlarge_DRAM,static/periodic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,13333,6667,21404591444701,PASS,1,0.000620011,0.000620011,0.0,0,2336492,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
040_b04_periodic3__c10_pointer_chase_linked_list.spike.txt,040_b04_periodic3__c10_pointer_chase_linked_list.c,periodic3,pointer_chase_linked_list,small_L1,static/periodic,"compulsory+latency-bound (dependent loads, no prefetch)",spike,16.1.0,riscv64,4096,20000,2654435769,2000,13333,6667,21363737393210,PASS,1,0.000353348,0.000353348,0.0,0,1897652,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
041_b05_periodic8_biased__c01_sequential_unit_stride.spike.txt,041_b05_periodic8_biased__c01_sequential_unit_stride.c,periodic8_biased,sequential_unit_stride,small_L1,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,12500,7500,18435814815650,PASS,1,0.000320011,0.000320011,0.0,0,1663459,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
042_b05_periodic8_biased__c02_sequential_wraparound_large.spike.txt,042_b05_periodic8_biased__c02_sequential_wraparound_large.c,periodic8_biased,sequential_wraparound_large,medium_L2,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,12500,7500,18435814815650,PASS,1,0.000320011,0.000320011,0.0,0,1663647,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
043_b05_periodic8_biased__c03_fixed_stride_small.spike.txt,043_b05_periodic8_biased__c03_fixed_stride_small.c,periodic8_biased,fixed_stride_small,large_L3,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,12500,7500,18386607208782,PASS,1,0.000340013,0.000340013,0.0,0,1711147,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
044_b05_periodic8_biased__c04_fixed_stride_large.spike.txt,044_b05_periodic8_biased__c04_fixed_stride_large.c,periodic8_biased,fixed_stride_large,xlarge_DRAM,static/periodic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,12500,7500,19588950737708,PASS,1,0.000340013,0.000340013,0.0,0,1711211,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
045_b05_periodic8_biased__c05_random_small_working_set.spike.txt,045_b05_periodic8_biased__c05_random_small_working_set.c,periodic8_biased,random_small_working_set,small_L1,static/periodic,temporal reuse (capacity-sensitive),spike,16.1.0,riscv64,4096,20000,2654435769,2000,12500,7500,19136594648876,PASS,1,0.000360015,0.000360015,0.0,0,1756141,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
046_b05_periodic8_biased__c06_random_full_working_set.spike.txt,046_b05_periodic8_biased__c06_random_full_working_set.c,periodic8_biased,random_full_working_set,medium_L2,static/periodic,capacity (uniform random),spike,16.1.0,riscv64,4096,20000,2654435769,2000,12500,7500,18577382355230,PASS,1,0.000360015,0.000360015,0.0,0,1755999,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
047_b05_periodic8_biased__c07_matrix_row_major.spike.txt,047_b05_periodic8_biased__c07_matrix_row_major.c,periodic8_biased,matrix_row_major,large_L3,static/periodic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,12500,7500,18435814815650,PASS,1,0.000400011,0.000400011,0.0,0,1843629,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
048_b05_periodic8_biased__c08_matrix_col_major.spike.txt,048_b05_periodic8_biased__c08_matrix_col_major.c,periodic8_biased,matrix_col_major,xlarge_DRAM,static/periodic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,12500,7500,18997433866560,PASS,1,0.000400011,0.000400011,0.0,0,1843693,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
049_b05_periodic8_biased__c09_matrix_tiled_blocked.spike.txt,049_b05_periodic8_biased__c09_matrix_tiled_blocked.c,periodic8_biased,matrix_tiled_blocked,small_L1,static/periodic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,12500,7500,18432123021682,PASS,1,0.000620011,0.000620011,0.0,0,2336782,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
050_b05_periodic8_biased__c10_pointer_chase_linked_list.spike.txt,050_b05_periodic8_biased__c10_pointer_chase_linked_list.c,periodic8_biased,pointer_chase_linked_list,medium_L2,static/periodic,"compulsory+latency-bound (dependent loads, no prefetch)",spike,16.1.0,riscv64,4096,20000,2654435769,2000,12500,7500,18735334813254,PASS,1,0.000352508,0.000352508,0.0,0,1895940,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
051_b06_pseudo_random_50__c01_sequential_unit_stride.spike.txt,051_b06_pseudo_random_50__c01_sequential_unit_stride.c,pseudo_random_50,sequential_unit_stride,medium_L2,stochastic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10052,9948,10822853992346,PASS,1,0.000360015,0.000360015,0.0,0,1744049,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
052_b06_pseudo_random_50__c02_sequential_wraparound_large.spike.txt,052_b06_pseudo_random_50__c02_sequential_wraparound_large.c,pseudo_random_50,sequential_wraparound_large,large_L3,stochastic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10052,9948,10822853992346,PASS,1,0.000360015,0.000360015,0.0,0,1744133,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
053_b06_pseudo_random_50__c03_fixed_stride_small.spike.txt,053_b06_pseudo_random_50__c03_fixed_stride_small.c,pseudo_random_50,fixed_stride_small,xlarge_DRAM,stochastic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10052,9948,11129039178172,PASS,1,0.000360016,0.000360016,0.0,0,1755063,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
054_b06_pseudo_random_50__c04_fixed_stride_large.spike.txt,054_b06_pseudo_random_50__c04_fixed_stride_large.c,pseudo_random_50,fixed_stride_large,small_L1,stochastic,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10052,9948,10721379676069,PASS,1,0.000360016,0.000360016,0.0,0,1764070,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
055_b06_pseudo_random_50__c05_random_small_working_set.spike.txt,055_b06_pseudo_random_50__c05_random_small_working_set.c,pseudo_random_50,random_small_working_set,medium_L2,stochastic,temporal reuse (capacity-sensitive),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10052,9948,11188104450759,PASS,1,0.000400012,0.000400012,0.0,0,1852174,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
056_b06_pseudo_random_50__c06_random_full_working_set.spike.txt,056_b06_pseudo_random_50__c06_random_full_working_set.c,pseudo_random_50,random_full_working_set,large_L3,stochastic,capacity (uniform random),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10052,9948,10816563701503,PASS,1,0.000400012,0.000400012,0.0,0,1842921,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
057_b06_pseudo_random_50__c07_matrix_row_major.spike.txt,057_b06_pseudo_random_50__c07_matrix_row_major.c,pseudo_random_50,matrix_row_major,xlarge_DRAM,stochastic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10052,9948,10822853992346,PASS,1,0.000440015,0.000440015,0.0,0,1941480,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
058_b06_pseudo_random_50__c08_matrix_col_major.spike.txt,058_b06_pseudo_random_50__c08_matrix_col_major.c,pseudo_random_50,matrix_col_major,small_L1,stochastic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10052,9948,10899638878672,PASS,1,0.000440015,0.000440015,0.0,0,1941416,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
059_b06_pseudo_random_50__c09_matrix_tiled_blocked.spike.txt,059_b06_pseudo_random_50__c09_matrix_tiled_blocked.c,pseudo_random_50,matrix_tiled_blocked,medium_L2,stochastic,mixed spatial (traversal-order dependent),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10052,9948,11077286925322,PASS,1,0.000660014,0.000660014,0.0,0,2462375,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
060_b06_pseudo_random_50__c10_pointer_chase_linked_list.spike.txt,060_b06_pseudo_random_50__c10_pointer_chase_linked_list.c,pseudo_random_50,pointer_chase_linked_list,large_L3,stochastic,"compulsory+latency-bound (dependent loads, no prefetch)",spike,16.1.0,riscv64,4096,20000,2654435769,2000,10052,9948,10830028477646,PASS,1,0.000390062,0.000390062,0.0,0,1977686,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
061_b07_nested_dependent__c01_sequential_unit_stride.spike.txt,061_b07_nested_dependent__c01_sequential_unit_stride.c,nested_dependent,sequential_unit_stride,large_L3,value-dependent,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10576846216278,PASS,1,0.000390009,0.000390009,0.0,0,1817969,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
062_b07_nested_dependent__c02_sequential_wraparound_large.spike.txt,062_b07_nested_dependent__c02_sequential_wraparound_large.c,nested_dependent,sequential_wraparound_large,xlarge_DRAM,value-dependent,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10576846216278,PASS,1,0.000390009,0.000390009,0.0,0,1818201,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
063_b07_nested_dependent__c03_fixed_stride_small.spike.txt,063_b07_nested_dependent__c03_fixed_stride_small.c,nested_dependent,fixed_stride_small,small_L1,value-dependent,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,9885688285676,PASS,1,0.000410011,0.000410011,0.0,0,1865689,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
064_b07_nested_dependent__c04_fixed_stride_large.spike.txt,064_b07_nested_dependent__c04_fixed_stride_large.c,nested_dependent,fixed_stride_large,medium_L2,value-dependent,compulsory+streaming (prefetch-friendly),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,11359339875304,PASS,1,0.000410011,0.000410011,0.0,0,1865757,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
065_b07_nested_dependent__c05_random_small_working_set.spike.txt,065_b07_nested_dependent__c05_random_small_working_set.c,nested_dependent,random_small_working_set,large_L3,value-dependent,temporal reuse (capacity-sensitive),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10728854254410,PASS,1,0.000430013,0.000430013,0.0,0,1918496,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
066_b07_nested_dependent__c06_random_full_working_set.spike.txt,066_b07_nested_dependent__c06_random_full_working_set.c,nested_dependent,random_full_working_set,xlarge_DRAM,value-dependent,capacity (uniform random),spike,16.1.0,riscv64,4096,20000,2654435769,2000,10000,10000,10472771386866,PASS,1,0.000430013,0.000430013,0.0,0,1909327,,,,,,0,0,0,0,0.0,,,,,,,,1,spike_exact_commit_log
